name,tempmax,tempmin,temp,precip,precipcover,windspeedmean,sealevelpressure,cloudcover,visibility,solarradiation,solarenergy,uvindex,severerisk,sunelevation
"New Orleans, LA",31.1,18.9,27.3,0,0,6.6,1012.1,27.6,15.9,202,17.4,9,60,81.7
"New Orleans, LA",31.7,25.6,28.2,0.31,12.5,10.1,1014.1,57.4,16,170,14.7,9,100,81.9
"New Orleans, LA",32.2,25.7,28.5,0.027,20.83,9.4,1015.7,39.2,16,156.7,13.5,9,100,82
"New Orleans, LA",31.7,26.1,28.5,0,0,7.7,1015.4,16.3,16,134.2,11.5,8,100,82.2
"New Orleans, LA",32.8,25.6,29.1,0,0,7.4,1013,20.9,16,173.8,15,8,100,82.3
"New Orleans, LA",32.8,25.6,28.1,0,0,6.9,1011,15.3,16,185,15.9,8,75,82.4
"New Orleans, LA",32.2,24.4,28.4,0,0,7.3,1009.9,0.1,16,185.5,15.9,8,30,82.5
"New Orleans, LA",31.1,26.2,28,2.814,16.67,5.3,1009.4,20.4,15.9,100.2,8.6,8,75,82.6
"New Orleans, LA",33.3,26.1,29.6,0,0,8.8,1010.8,14.7,15.8,113.6,9.8,9,100,82.7
"New Orleans, LA",34.3,27.2,30.3,0,0,10.1,1013.3,44.8,16,154.5,13.4,8,75,82.8
"New Orleans, LA",33.3,27.8,30.2,0,0,8.5,1014.4,42.3,16,177.3,15.3,9,100,82.9
"New Orleans, LA",34.9,27.2,30.5,0,0,5.7,1014.9,50.1,16,130.4,11.2,9,100,83
"New Orleans, LA",29.3,22.3,26.3,31.685,41.67,5.3,1013.5,59,15.4,29.4,2.6,1,100,83.1
"New Orleans, LA",33.3,23.9,27.7,0.008,8.33,5,1012.1,49.2,16,141.8,12.2,8,100,83.2
"New Orleans, LA",32.8,26.7,29.6,0,0,7.6,1013.7,27.7,16,122.2,10.5,8,100,83.2
"New Orleans, LA",34.9,27.8,30.7,0.065,8.33,7.5,1016.7,27.2,13,192.1,16.3,8,100,83.3
"New Orleans, LA",34.9,28.3,31.3,0,0,7,1017.7,16.7,13.4,172,14.7,8,100,83.3
"New Orleans, LA",34.9,27.8,31,0,0,4.2,1017.5,17.3,14,153.5,13.2,7,100,83.4
"New Orleans, LA",34.3,28.4,30.8,0.004,4.17,7.2,1018.1,28.9,14.9,156,13.3,8,100,83.4
"New Orleans, LA",34.3,28.3,31.1,0,0,6.5,1017.3,26.7,16,133.3,11.4,8,100,83.4
"New Orleans, LA",36.1,28.3,32.3,0,0,6.5,1015.4,2.1,16,161.6,13.9,8,100,83.5
"New Orleans, LA",34.9,28.8,32.2,0,0,8.7,1015.6,15.6,16,182.5,15.5,8,100,83.5
"New Orleans, LA",35.6,28.8,31.6,0,0,7.3,1018.2,13.7,16,197.3,17.1,9,100,83.5
"New Orleans, LA",34.3,28.8,31.3,0,0,6.7,1020.8,21.4,16,152.2,13,7,100,83.5
"New Orleans, LA",36.1,28.3,32,0,0,6.7,1018.6,1.1,16,180.3,15.7,8,100,83.5
"New Orleans, LA",37.2,28.8,32.5,6.062,4.17,7.9,1014.3,1.1,16,177.5,15.4,8,100,83.4
"New Orleans, LA",37.8,29.3,32.9,0,0,7.4,1013.2,1.1,15.9,178.3,15.4,8,100,83.4
"New Orleans, LA",35.6,28.8,31.4,0.816,12.5,7.8,1015.2,15.2,15.8,150.3,13,8,100,83.4
"New Orleans, LA",29.9,26.7,28.6,2.419,33.33,7.5,1017.3,52.8,15.8,46.3,3.9,2,100,83.3
"New Orleans, LA",31.2,25.6,28.3,0.003,12.5,8.5,1017.3,40.3,15.9,88.8,7.5,3,75,83.3
"New Orleans, LA",33.3,26.1,28.8,0.002,8.33,7.8,1017.4,10.6,16,180.8,15.6,8,75,83.2
"New Orleans, LA",32.2,26.2,28.4,4.429,37.5,7.2,1018.7,34,15.3,145.5,12.5,6,75,83.2
"New Orleans, LA",30.7,26.2,27.8,3.801,20.83,6.2,1018.5,31.4,15.9,87.5,7.5,5,75,83.1
"New Orleans, LA",30.6,24.9,27.6,11.527,20.83,4.2,1017.1,18.9,15.1,87.7,7.5,6,100,83.1
"New Orleans, LA",33.8,26.7,28.9,0.009,16.67,7.3,1016.4,16.3,16,145.5,12.4,9,75,83
"New Orleans, LA",32.2,27.2,29.3,1.173,29.17,5.8,1018,32.9,16,81.7,7,5,100,82.9
"New Orleans, LA",31.7,27.8,29.8,0.309,12.5,5.4,1018.8,24,15.8,86.3,7.2,3,100,82.8
"New Orleans, LA",29.3,24.3,27.4,20.557,25,3,1018,33,14.3,44.8,3.9,1,100,82.7
"New Orleans, LA",31.7,25.6,28.5,0.334,25,4.2,1016.8,30.3,16,108.4,9.3,9,100,82.6
"New Orleans, LA",32.3,26.8,29.4,12.896,8.33,3.2,1016.5,27.7,15.6,138.7,11.9,9,75,82.5
"New Orleans, LA",33.3,27.2,29.8,0.006,12.5,4.8,1017.3,12.1,15.9,105,9.3,8,100,82.4
"New Orleans, LA",33.8,27.8,30.4,0.996,12.5,5.7,1017,24,15.8,86.9,7.5,5,100,82.2
"New Orleans, LA",32.2,26.8,29.2,3.892,12.5,7.1,1014.4,36.1,15.4,100.1,8.6,5,100,82.1
"New Orleans, LA",34.3,26.7,30.3,0,0,4.5,1011.6,25.7,15.9,163.3,14.1,8,100,82
"New Orleans, LA",32.2,25.7,28.7,23.625,8.33,4.8,1012.3,29.9,15.6,94.6,8.1,5,100,81.8
"New Orleans, LA",31.1,26.7,28.7,1.491,4.17,4.6,1016.2,17.8,15.9,96.7,8.5,3,100,81.7
"New Orleans, LA",31.7,27.2,28.3,1.494,12.5,3.8,1018.3,46,15.5,120.5,10.5,9,75,81.5
"New Orleans, LA",31.1,27.2,28.5,0.003,4.17,5.7,1019.1,17.9,15.9,122,10.4,9,75,81.4
"New Orleans, LA",33.8,26.1,28.4,0.122,12.5,5.2,1017.2,25.6,16,165.1,14.4,9,100,81.2
"New Orleans, LA",32.8,26.7,29.6,0,0,5,1015.7,22.5,16,177.7,15.3,8,100,81
"New Orleans, LA",34.3,27.2,30.7,0,0,6.2,1016,25.7,15.5,181.3,15.6,8,100,80.9
"New Orleans, LA",34.3,28.3,31.1,0,0,9.9,1016.3,17.3,16,182.8,15.7,9,100,80.7
"New Orleans, LA",35.6,26.8,30.4,21.696,12.5,10,1015.5,26.7,15.4,122.3,10.7,9,100,80.5
"New Orleans, LA",33.8,27.8,29.7,0.004,4.17,7.1,1015.4,22.5,15.8,163.5,14.1,9,100,80.3
"New Orleans, LA",31.2,24.4,27.8,22.488,12.5,6.2,1017.3,36.7,15.3,128.5,11.2,9,100,80.1
"New Orleans, LA",32.2,26.7,28.7,6.875,12.5,4.2,1018.8,26.1,15.5,107.5,9.1,8,100,79.9
"New Orleans, LA",32.8,27.2,29.9,0.497,4.17,4.5,1018.8,19.4,16,112.4,9.9,9,100,79.7
"New Orleans, LA",31.7,25,28.3,0.304,8.33,5.5,1018.3,26.7,15.5,81.7,7,6,100,79.5
"New Orleans, LA",32.9,26,29.1,0.305,16.67,5.4,1018.4,30.8,15.2,162,14,10,100,79.3
"New Orleans, LA",31.7,26.8,29,1.339,12.5,4.3,1017.8,29,15.5,101.3,8.7,8,100,79
"New Orleans, LA",31.2,25,27.5,11.314,41.67,3.9,1017.8,59.9,15.6,99.3,8.4,9,75,78.8
"New Orleans, LA",30.6,26.2,28.4,0.01,8.33,4.4,1018.6,20.9,15.8,84.4,7.2,5,100,78.6
"New Orleans, LA",32.8,26.2,28.5,0.044,16.67,4.8,1020.5,18.4,15.4,134.5,11.6,8,100,78.3
"New Orleans, LA",31.2,26.7,28.6,0.033,20.83,7.9,1021.1,16.8,16,93.2,7.9,5,100,78.1
"New Orleans, LA",32,24.3,27.6,16.694,41.67,8.4,1019.8,45.9,15,123.5,10.4,9,100,77.8
"New Orleans, LA",28.9,23.8,26.2,12.872,33.33,7.7,1018.3,47.5,14.4,67.1,5.7,3,60,77.6
"New Orleans, LA",30.6,24.5,27.2,0.19,8.33,8.6,1015.8,45.4,15.2,144.6,12.4,8,75,77.3
"New Orleans, LA",31.8,24.7,27.4,0.413,4.17,8.6,1015.9,43.2,15.8,149.2,13,8,75,77.1
"New Orleans, LA",31.7,25.7,28,6.73,25,11.8,1017.5,44.9,15.4,131.4,11.3,8,100,76.8
"New Orleans, LA",31.7,27.2,28.5,0.023,20.83,5.6,1019.7,15.7,15.8,103.8,8.8,7,100,76.5
"New Orleans, LA",31.8,26.7,29.3,0.003,8.33,5.9,1020.4,16.2,16,134.8,11.5,8,100,76.2
"New Orleans, LA",30.6,25.7,28.1,0.123,20.83,4.6,1019.2,23.6,15.2,97,8.4,8,100,76
"New Orleans, LA",31.1,25.7,28.2,0.076,12.5,5.3,1018.6,27.4,15.8,96.1,8.3,7,75,75.7
"New Orleans, LA",29.3,23,26.5,0.078,25,4.6,1018.9,28.3,14,98.2,8.6,7,75,75.4
"New Orleans, LA",28.8,23.9,26.5,0.007,12.5,7.1,1017,72.5,15.5,69.5,6.1,2,60,75.1
"New Orleans, LA",30,25.6,27.3,0.01,16.67,8.5,1015.9,44.4,15.8,99.3,8.5,6,75,74.8
"New Orleans, LA",32.8,26.1,29,0.129,8.33,8.2,1016.3,47.6,16,163.3,14.1,9,100,74.5
"New Orleans, LA",32.3,26.7,29.6,0.001,4.17,1.8,1015.8,30.7,16,70.4,6,4,100,74.2
"New Orleans, LA",34.9,26.7,30.4,0.001,4.17,7.4,1014.3,8.7,16,140.6,12.2,8,100,73.9
"New Orleans, LA",34.9,27.8,31,0,0,7.8,1014.1,23,15.9,138.7,12.2,7,100,73.6
"New Orleans, LA",34.3,27.8,30.5,0,0,6.2,1014.7,24.6,16,131.2,11.3,8,100,73.3
"New Orleans, LA",30.6,24,28.6,0.042,16.67,6,1014.3,22,15.5,79.3,6.9,4,100,73
"New Orleans, LA",31.7,25,27.8,0.003,8.33,5.8,1015.2,34.5,15.1,80.9,6.8,6,75,72.6
"New Orleans, LA",32.2,24.4,27.1,0.017,16.67,4.8,1018.5,30.3,15.7,79.6,7,7,100,72.3
"New Orleans, LA",32.8,26.7,29,0.028,16.67,7.5,1018.3,17.3,16,89.5,7.6,6,100,72
"New Orleans, LA",32.2,26.7,28.4,0.071,33.33,5.7,1015.8,29.9,16,115.6,10,9,100,71.6
"New Orleans, LA",32.2,25,28.3,0.067,20.83,8.1,1013.5,33.5,14.3,69.7,5.9,3,100,71.3
"New Orleans, LA",31.7,25.9,27.7,0.064,33.33,7.2,1013.9,35.1,12.5,57.8,4.8,3,75,71
"New Orleans, LA",33.3,26.1,28.2,0.019,12.5,7.6,1015.3,38.7,13.7,83.4,7.2,3,100,70.6
"New Orleans, LA",29.3,24.4,26.9,0.057,16.67,6.9,1015.8,30.9,16,91.9,7.9,7,75,70.3
"New Orleans, LA",29.9,25.6,27.6,0.048,20.83,5.5,1014.5,27.2,16,121.3,10.6,8,75,69.9
"New Orleans, LA",32.2,26.7,28.7,0.002,4.17,5.8,1013.9,35,15.8,131.4,11.3,8,100,69.6
"New Orleans, LA",32.2,27.2,29.4,0.015,4.17,4.3,1015.1,10.6,16,119.8,10.2,8,100,69.2
"New Orleans, LA",34.3,27.2,29.5,0.004,12.5,5.5,1015.8,17.9,15.8,139.8,12,8,100,68.9
"New Orleans, LA",33.8,26.1,29.9,0,0,7.7,1015.7,1.2,16,144.5,12.6,7,100,68.5
"New Orleans, LA",33.4,27.8,30.5,0,0,6.6,1014.6,15.2,16,158.4,13.6,9,100,68.1
"New Orleans, LA",32.3,27.2,30,0,0,3.9,1015.5,14.7,15.8,111.4,9.6,6,75,67.8
"New Orleans, LA",30.6,23.4,26.8,0.11,29.17,2.5,1017.6,33.4,14.6,73.3,6.3,5,75,67.4
"New Orleans, LA",29.3,24.9,26.6,0.009,4.17,3.9,1015.7,22.6,16,85,7.3,7,60,67
"New Orleans, LA",31.1,24.9,27.6,0.007,16.67,3.3,1015.8,31.9,15.8,133.5,11.4,7,75,66.7
"New Orleans, LA",28.9,26.1,27.7,0,0,3.2,1017.6,14.8,16,75.8,6.5,3,75,66.3
"New Orleans, LA",31.7,21.8,27.7,0.037,8.33,5.8,1015.4,51.1,16,89.5,7.9,4,75,65.9
"New Orleans, LA",29.9,21.8,26,0.048,12.5,5.6,1009.5,22.1,15.9,125.3,10.7,9,75,65.5
"New Orleans, LA",28.8,23.4,25.8,0.027,16.67,5.2,1008.1,34.5,16,139.6,11.9,8,75,65.2
"New Orleans, LA",30.7,23.9,26.9,0,0,4.2,1012.9,28.1,16,94.8,8.1,8,60,64.8
"New Orleans, LA",32.2,25.6,28.4,0.02,4.17,4,1016.3,28.2,15.9,136.3,11.7,7,60,64.4
"New Orleans, LA",31.1,24.9,27.9,0,0,7.3,1014.6,29.8,15.8,137.9,11.8,7,60,64
"New Orleans, LA",29.3,23.3,26.2,0,0,9.2,1014.5,12.6,16,137.5,11.9,7,10,63.6
"New Orleans, LA",29.9,22.9,26.3,0,0,8.1,1016.5,0.1,16,133,11.5,8,10,63.2
"New Orleans, LA",30,23.4,27.1,0,0,6.5,1018.1,0,16,147.4,12.8,7,10,62.9
"New Orleans, LA",31.1,24.9,27.8,0,0,8.8,1018.2,6.3,16,126.9,11.2,7,75,62.5
"New Orleans, LA",30.7,24.9,27.8,0.006,8.33,9.1,1017.3,38.1,16,133.8,11.6,7,75,62.1
"New Orleans, LA",32.2,27.2,29,0,0,7.7,1016.9,18.3,16,84.5,7.3,5,100,61.7
"New Orleans, LA",32.8,26.7,29.3,0,0,5.5,1016.7,15.1,15.8,126.7,11,8,60,61.3
"New Orleans, LA",32.8,24.5,29.2,0,0,3.9,1016.5,3.8,15.9,138.2,11.9,7,30,60.9
"New Orleans, LA",34.9,26.7,30.6,0.002,8.33,6.1,1014.5,19.8,15.8,134.4,11.7,6,75,60.5
"New Orleans, LA",34.3,27.8,31.1,0,0,4.9,1013.8,9.4,15.7,133.3,11.6,6,100,60.1
"New Orleans, LA",32.2,26.2,29.4,0,0,7.2,1015.5,11,16,138.3,11.9,7,60,59.7
"New Orleans, LA",33.3,25.7,29.5,0,0,6.9,1016.3,0,16,120.5,10.4,7,60,59.3
"New Orleans, LA",32.9,26.7,29.9,0,0,4.5,1014.1,0.1,16,118.3,10.1,6,60,58.9
"New Orleans, LA",33.3,26.7,29.7,0,0,8.5,1013.6,3.3,15.4,123.1,10.7,6,100,58.5
"New Orleans, LA",28.8,21.2,25.3,0,0,14.5,1017.2,0,16,131,11.2,7,10,58.2
"New Orleans, LA",28.4,20,23.9,0,0,16.8,1020,0,15.8,130.2,11.1,7,10,57.8
"New Orleans, LA",24.4,16.7,20.8,0,0,15.9,1019,0,16,140.7,12,6,10,57.4
"New Orleans, LA",26,17.2,21.8,0,0,9.7,1015,0.4,16,140.6,12.2,6,10,57
"New Orleans, LA",27.8,18.8,23.2,0,0,7.5,1014.9,0,16,120.4,10.3,6,10,56.6
"New Orleans, LA",28.3,19.3,23.8,0,0,7.3,1017.7,0,16,127.1,11,6,10,56.2
"New Orleans, LA",27.2,19.3,23.8,0,0,9.1,1018.1,0.1,15.9,125.8,10.9,6,10,55.8
"New Orleans, LA",27.2,20.6,23.5,0,0,9.1,1017.9,10.6,16,190.4,16.6,7,10,55.4
"New Orleans, LA",28.3,21.7,24.8,0,0,5.1,1018.5,14.1,16,97,8.3,7,10,55
"New Orleans, LA",28.3,22.2,25.3,0,0,3.9,1019.6,31.9,15.9,112.8,9.7,6,10,54.6
"New Orleans, LA",29.9,22.2,26.1,0,0,3.4,1020.9,0.1,16,117.9,10.2,6,10,54.2
"New Orleans, LA",29.3,22.2,25.8,0,0,9.5,1022.4,0.1,16,116.3,9.9,6,10,53.9
"New Orleans, LA",26.1,18.4,22.7,0,0,8,1023.6,0.1,16,105.1,9,6,10,53.5
"New Orleans, LA",25.7,19.4,22.8,0,0,7.5,1022.6,0,16,108.2,9.3,6,10,53.1
"New Orleans, LA",27.3,18.8,23.5,0,0,6.2,1020.3,12.6,15.8,107.2,9.3,5,10,52.7
"New Orleans, LA",30.6,24.3,26.2,0.003,4.17,9.2,1015.6,39.2,15,133,11.1,7,30,52.3
"New Orleans, LA",28.3,23.8,25.9,0,0,5.6,1013.3,26.7,15.3,92.5,7.9,5,100,52
"New Orleans, LA",28.3,19.3,24.1,0,0,9.4,1015.8,0,16,108.5,9.2,6,10,51.6
"New Orleans, LA",29.3,20.6,24.7,0,0,6.2,1018.1,0,16,102,8.9,6,30,51.2
"New Orleans, LA",29.9,22.2,24.8,0.031,16.67,7.1,1016.7,41.3,15.5,102.7,8.8,7,75,50.8
"New Orleans, LA",26.1,20,23.7,0,0,8.2,1014,40.8,14,52.9,4.6,2,60,50.5
"New Orleans, LA",19.3,12.2,15.3,0,0,16.5,1018.5,0.1,15.9,112.4,9.7,6,10,50.1
"New Orleans, LA",16.7,8.4,12.6,0,0,9.5,1024.2,0,16,103.3,9,6,10,49.7
"New Orleans, LA",19.9,11.1,15.3,0,0,3.7,1021,0,16,101.5,8.8,6,10,49.4
"New Orleans, LA",25.6,14.9,19.7,0,0,9.4,1019.2,0,16,103,9,6,10,49
"New Orleans, LA",25.6,18.3,21.6,0,0,8.6,1019.1,7.4,16,106.8,9.2,6,10,48.7
"New Orleans, LA",26.7,20.6,22.8,0,0,9.9,1018.7,0,16,105,9.1,6,10,48.3
"New Orleans, LA",28.3,21.1,24.4,0.001,4.17,9.4,1016,52.2,16,109.4,9.6,6,10,48
"New Orleans, LA",26.1,19.3,23.9,0.02,20.83,12.5,1012.1,53.3,15.9,51.5,4.4,2,60,47.6
"New Orleans, LA",21.7,14.4,18.4,0,0,9.4,1016,0,16,99.3,8.4,6,10,47.3
"New Orleans, LA",22.8,13.4,18.2,0,0,7,1016.8,0,16,104,9,6,10,46.9
"New Orleans, LA",21.7,16.1,19.2,0,0,7.1,1018.8,0.2,16,52.6,4.4,2,10,46.6
"New Orleans, LA",26.2,18.9,22.6,0.091,25,11.5,1016,65.7,15.2,33.1,2.9,1,75,46.3
"New Orleans, LA",23.3,16.1,19.4,0,0,3.8,1015.5,43.7,15.3,107.6,9.4,6,10,45.9
"New Orleans, LA",24.3,16.7,20.6,0,0,2.5,1017,8.4,14.3,79.6,6.8,5,10,45.6
"New Orleans, LA",24.4,18.3,21.2,0,0,4,1021.4,0.2,15.1,101.5,8.7,5,10,45.3
"New Orleans, LA",24.9,18.3,21.7,0,0,6.2,1023.1,57.9,16,97.5,8.5,5,10,45
"New Orleans, LA",26.8,19.3,22.7,0,0,7.5,1021.1,7.4,15.6,100.8,8.8,5,10,44.7
"New Orleans, LA",27.9,22.2,24.6,0,0,10.3,1017.5,85.5,15.1,70.8,6,5,60,44.4
"New Orleans, LA",25,17.9,22.2,0.146,29.17,10.9,1013.8,96.9,14,25.6,2.3,2,75,44.1
"New Orleans, LA",29.3,21.8,24.3,0,0,8,1016.8,27.6,15.8,64.6,5.9,4,60,43.8
"New Orleans, LA",28.4,20.7,24.3,0,0,7.8,1021.4,29.3,11.9,90.3,7.8,5,60,43.5
"New Orleans, LA",28.4,22.2,25.1,0,0,6.6,1023.1,8.4,14.8,97,8.3,5,30,43.2
"New Orleans, LA",23.9,18.8,22.6,0,0,8.5,1021.6,4.3,16,94.2,8.2,6,30,42.9
"New Orleans, LA",23.4,16.2,20,0,0,9.2,1013.6,4.2,16,86.1,7.5,5,10,42.6
"New Orleans, LA",25.6,16.7,21.3,0,0,3.4,1010.3,0,16,96.1,8.3,5,10,42.4
"New Orleans, LA",19.9,7.9,14.9,0.003,12.5,11.3,1017.2,75.5,14.4,25.3,2.2,1,10,42.1
"New Orleans, LA",13.4,5,9.1,0,0,13.7,1023.2,0,16,91.1,7.9,5,10,41.8
"New Orleans, LA",17.8,7.3,12.1,0.095,20.83,11.6,1018.8,69.3,14.3,47.6,4.1,3,10,41.6
"New Orleans, LA",17.2,8.9,13.1,0.114,20.83,12.3,1019.5,99.5,13.9,24.7,2.2,1,10,41.3
"New Orleans, LA",11.8,7.3,9.6,0,0,14.4,1027.6,54.3,16,60.9,5.1,3,10,41.1
"New Orleans, LA",11.2,8.3,10.2,0,0,10,1028.8,5.4,16,41.3,3.6,2,10,40.8
"New Orleans, LA",12.9,5,9.3,0,0,8.5,1028,26.7,16,75.7,6.3,5,10,40.6
"New Orleans, LA",11.2,8.4,9.7,0.052,70.83,9.5,1027.3,99,15.8,16.2,1.3,1,10,40.4
"New Orleans, LA",11.8,7.3,9.4,0.003,8.33,11.6,1028.3,25.1,16,63.8,5.4,3,10,40.2
"New Orleans, LA",14.3,6.2,10.6,0,0,7.8,1027.7,6.9,16,86.7,7.4,5,10,39.9
"New Orleans, LA",14.9,11.1,12.9,0.001,4.17,7.5,1025.3,87.6,16,21,1.8,1,10,39.7
"New Orleans, LA",21.8,13.3,17.2,0,0,8.1,1021,17.3,16,71.7,6.2,5,10,39.5
"New Orleans, LA",20.7,16.1,18.7,0.134,25,10,1016.2,69.8,14.2,40.9,3.4,2,10,39.3
"New Orleans, LA",19.3,17.2,18.6,0.066,41.67,8.4,1016.8,98,13.4,20.1,1.6,1,10,39.1
"New Orleans, LA",21.8,15.7,18.1,0.14,25,12.1,1013.7,92.2,9.1,7.8,0.8,0,10,39
"New Orleans, LA",24.9,13.3,18.2,0,0,9.5,1014,0,16,66.7,5.6,5,10,38.8
"New Orleans, LA",23.3,15.7,19,0,0,5.4,1016.1,25.1,13.8,60,5.2,5,10,38.6
"New Orleans, LA",26.7,18.3,22.9,0,0,14.9,1013.9,79,14.9,40.7,3.5,3,75,38.4
"New Orleans, LA",23.9,11.7,19.6,0.074,12.5,15.4,1020.8,40.7,14.9,66.8,5.8,4,75,38.3
"New Orleans, LA",14.4,7.3,11.3,0,0,10.8,1028.5,0.1,16,83.3,7.3,5,10,38.1
"New Orleans, LA",24.3,10.6,18.2,0,0,7.9,1024.8,35,15.4,80.3,7,4,10,38
"New Orleans, LA",26.7,19.9,22.2,0.011,8.33,5,1025.5,96.4,9.1,63.5,5.5,5,60,37.8
"New Orleans, LA",23.3,17.3,19.5,0,0,6.4,1023.1,81.3,10.9,60.3,5,4,10,37.7
"New Orleans, LA",24.9,18.8,21,0.005,4.17,10.1,1017.8,94.3,12.5,53.1,4.6,4,10,37.6
"New Orleans, LA",26.7,21.1,23.4,0,0,13.7,1019,60.5,15.8,52.2,4.5,4,30,37.5
"New Orleans, LA",28.3,21.1,23.7,0,0,8.8,1024.5,19.5,14.6,70,5.8,5,30,37.4
"New Orleans, LA",24.9,19.3,21.6,0,0,4.5,1023.7,70.9,7.8,49.4,4.2,4,10,37.3
"New Orleans, LA",24.9,18.9,22.1,0,0,4.5,1021.3,55.8,11.6,67.1,5.8,5,10,37.2
"New Orleans, LA",26.1,19.4,21.7,0,0,7.1,1020.6,78.3,12.3,63.6,5.6,4,10,37.1
"New Orleans, LA",21.7,18.8,20.1,0.164,25,7.7,1018.1,80.3,13.3,15.8,1.4,1,10,37
"New Orleans, LA",22.2,17.3,19.5,0,0,6.4,1017.1,59.4,14.4,75.3,6.4,5,10,36.9
"New Orleans, LA",25,18.3,21.2,0,0,11.5,1013.6,78.3,13.2,33.3,2.8,2,60,36.9
"New Orleans, LA",25.6,14.4,21.4,0.133,20.83,18,1008.1,91.2,11.2,21.9,1.9,1,75,36.8
"New Orleans, LA",16.7,11.1,13.7,0,0,7,1016.3,0,16,74.4,6.2,5,10,36.8
"New Orleans, LA",17.2,11.7,13.7,0,0,5.5,1018.7,4.2,16,78.3,6.6,5,10,36.7
"New Orleans, LA",13.8,8.9,10.9,0,0,11.4,1019.9,68.8,16,30.6,2.6,2,10,36.7
"New Orleans, LA",11.8,7.2,9.6,0,0,10.8,1025.4,0.1,15.9,128.3,11.2,5,10,36.7
"New Orleans, LA",11.7,7.9,9,0.223,45.83,13.2,1024.7,79.8,14,43.7,3.6,3,10,36.6
"New Orleans, LA",12.9,9.4,11.1,0.017,12.5,13.7,1022.1,97.9,15.4,12.8,1.1,1,10,36.6
"New Orleans, LA",10.7,8.9,9.8,0,0,8.7,1022.7,100,14.1,21.8,1.9,1,10,36.6
"New Orleans, LA",17.8,10,13.1,0.004,8.33,5.7,1016.6,85.5,13.8,79.3,6.8,4,10,36.6
"New Orleans, LA",9.4,-2.7,0.1,0,0,17.5,1029.8,36.1,16,78.2,6.8,4,10,36.6
"New Orleans, LA",2.2,-3.2,-0.8,0,0,10.4,1033.3,0,16,72.3,6.2,4,10,36.7
"New Orleans, LA",6.8,0.6,3.5,0,0,7,1030.1,0,16,74.4,6.5,4,10,36.7
"New Orleans, LA",11.2,1.8,7,0,0,5.1,1026.1,12,15.9,83,7.1,4,10,36.7
"New Orleans, LA",14.3,7.2,10.7,0,0,5.9,1025,37.6,15.8,75.5,6.5,4,10,36.8
"New Orleans, LA",21.1,11.7,16.1,0,0,9.2,1021.2,38.1,16,70,5.9,5,10,36.8
"New Orleans, LA",24.9,16.7,19.9,0.004,4.17,9.9,1020.6,57.9,16,59.3,5.1,5,10,36.9
"New Orleans, LA",20.6,14.3,17.1,0.272,29.17,11.1,1016,86.5,12.7,11.8,0.9,1,10,36.9
"New Orleans, LA",21.7,14.9,17.5,0.007,8.33,9,1016,57.3,11,35.8,3,2,10,37
"Seattle, WA",0.7,-7.6,-2.5,0,0,10.2,1023.3,74.1,15.5,46.3,4,3,,19.4
"Seattle, WA",3.7,-1.1,1.5,18.957,33.33,10.2,1008.9,82.5,13.2,14,1.4,1,,19.5
"Seattle, WA",4.8,0.9,2.4,16.461,66.67,14.8,1000.5,87.9,14,24.4,2,2,,19.6
"Seattle, WA",5,1.5,3.4,1.827,37.5,12.2,1014.3,95,14.4,31,2.6,3,,19.7
"Seattle, WA",3.9,1.8,3,1.914,58.33,4.5,1020,100,12.8,15.9,1.3,1,,19.8
"Seattle, WA",10.7,2.3,7.7,25.292,100,17.5,1003.5,98.7,8,8.7,0.6,0,,19.9
"Seattle, WA",9.1,4.1,6.6,8.539,37.5,15.8,1000.3,95.2,12.2,11.9,0.9,1,,20.1
"Seattle, WA",7.8,1.7,4.6,0,0,9.4,1022.6,76.5,15.9,36.8,3.3,2,,20.2
"Seattle, WA",10.4,-0.5,3.8,0,0,2.1,1026,6.6,15.6,72,6.1,3,,20.3
"Seattle, WA",7.8,0.5,4.9,3.805,25,5.2,1027,73.6,14.7,14.2,1.1,1,10,20.5
"Seattle, WA",11.3,7.5,9.8,18.139,95.83,9.9,1022.3,99.8,9.3,13.5,1.1,1,10,20.6
"Seattle, WA",13.3,6.8,11.1,1.8,29.17,7.3,1019.6,73.8,14.8,22.2,1.9,1,10,20.8
"Seattle, WA",12.3,4.8,8.8,3.478,29.17,4.7,1022.4,66.5,15.1,50,4.4,3,10,20.9
"Seattle, WA",10.1,4.3,6.5,0,0,3.9,1031.1,66.1,13,51,4.4,3,10,21.1
"Seattle, WA",6.4,3.6,5.3,0,0,4,1028.1,99.4,2.6,27.5,2.3,2,10,21.3
"Seattle, WA",5.8,4,4.9,0,0,2.8,1023.9,98.8,8.9,21.5,1.9,1,10,21.5
"Seattle, WA",9.8,4.3,6.7,0.082,8.33,8.8,1017.2,92.4,10.7,28,2.4,2,10,21.7
"Seattle, WA",8.4,7.8,8.2,0.047,8.33,10.3,1019.9,99.1,12.8,19.3,1.6,1,10,21.9
"Seattle, WA",10,6.1,8,0,0,6.2,1025.3,97.3,14.9,25.7,2,1,10,22.1
"Seattle, WA",11.5,5.2,9.6,0.924,37.5,16.6,1024.8,93.6,13.4,25.2,2,1,10,22.3
"Seattle, WA",9.6,3.6,6.5,0,0,2.9,1036.8,69.3,15.7,55.1,4.8,2,10,22.5
"Seattle, WA",6.8,2,3.7,0,0,4.7,1034.3,78.8,8.2,78.5,6.8,4,10,22.7
